,temp,precip,inflow_ams,inflow_rtm
2023-09-17 00:30:00,12.608014026988952,0.0,101,103
2023-09-17 00:45:00,12.465265244870878,0.0,455,143
2023-09-17 01:00:00,12.329981535611969,0.0,83,144
2023-09-17 01:15:00,12.202660570736173,0.0,420,246
2023-09-17 01:30:00,12.083800021767434,0.0,122,86
2023-09-17 01:45:00,11.973897560229695,0.0,239,138
2023-09-17 02:00:00,11.873450857646901,0.0,149,132
2023-09-17 02:15:00,11.782957585542995,0.0,396,294
2023-09-17 02:30:00,11.702915415441923,0.0,123,89
2023-09-17 02:45:00,11.633822018867633,0.0,391,123
2023-09-17 03:00:00,11.576175067344064,0.0,84,102
2023-09-17 03:15:00,11.530472232395164,0.0,327,357
2023-09-17 03:30:00,11.497211185544874,0.0,135,88
2023-09-17 03:45:00,11.47688959831714,0.0,358,119
2023-09-17 04:00:00,11.47000514223591,0.0,132,84
2023-09-17 04:15:00,11.48095550006576,0.0,366,292
2023-09-17 04:30:00,11.513064176414293,0.0,159,90
2023-09-17 04:45:00,11.565217575570008,0.0,319,95
2023-09-17 05:00:00,11.636302101821391,0.0,85,86
2023-09-17 05:15:00,11.725204159456933,0.0,385,258
2023-09-17 05:30:00,11.830810152765125,0.0,105,108
2023-09-17 05:45:00,11.952006486034453,0.0,267,110
2023-09-17 06:00:00,12.08767956355341,0.0,154,110
2023-09-17 06:15:00,12.236715789610486,0.0,393,290
2023-09-17 06:30:00,12.398001568494172,0.0,131,112
2023-09-17 06:45:00,12.570423304492959,0.0,416,130
2023-09-17 07:00:00,12.752867401895331,0.0,115,95
2023-09-17 07:15:00,12.944220264989786,0.0,368,264
2023-09-17 07:30:00,13.143368298064809,0.0,93,114
2023-09-17 07:45:00,13.349197905408891,0.0,299,155
2023-09-17 08:00:00,13.560595491310524,0.0,133,147
2023-09-17 08:15:00,13.776447460058195,0.0,408,248
2023-09-17 08:30:00,13.995640215940398,0.0,157,134
2023-09-17 08:45:00,14.217060163245618,0.0,333,144
2023-09-17 09:00:00,14.43959370626235,0.0,340,113
2023-09-17 09:15:00,14.66212724927908,0.0,375,386
2023-09-17 09:30:00,14.883547196584301,0.0,156,123
2023-09-17 09:45:00,15.102739952466504,0.0,342,148
2023-09-17 10:00:00,15.318591921214177,0.0,362,339
2023-09-17 10:15:00,15.529989507115808,0.0,880,845
2023-09-17 10:30:00,15.73581911445989,0.0,314,1147
2023-09-17 10:45:00,15.934967147534916,0.0,915,305
2023-09-17 11:00:00,16.126320010629367,0.0,295,288
2023-09-17 11:15:00,16.308764108031742,0.0,977,774
2023-09-17 11:30:00,16.481185844030527,0.0,343,328
2023-09-17 11:45:00,16.64247162291421,0.0,898,299
2023-09-17 12:00:00,16.79150784897129,0.0,336,349
2023-09-17 12:15:00,16.927180926490248,0.0,1090,824
2023-09-17 12:30:00,17.048377259759576,0.0,333,1029
2023-09-17 12:45:00,17.153983253067768,0.0,999,364
2023-09-17 13:00:00,17.242885310703308,0.0,339,302
2023-09-17 13:15:00,17.31396983695469,0.0,1086,873
2023-09-17 13:30:00,17.366123236110404,0.0,293,379
2023-09-17 13:45:00,17.398231912458947,0.0,883,303
2023-09-17 14:00:00,17.409182270288788,0.0,124,133
2023-09-17 14:15:00,17.403164610350444,0.0,266,264
2023-09-17 14:30:00,17.38540163824328,0.0,143,416
2023-09-17 14:45:00,17.356328365529116,0.0,322,159
2023-09-17 15:00:00,17.316379803769745,0.0,115,149
2023-09-17 15:15:00,17.265990964526985,0.0,333,221
2023-09-17 15:30:00,17.205596859362636,0.0,80,113
2023-09-17 15:45:00,17.13563249983851,0.0,259,125
2023-09-17 16:00:00,17.056532897516423,0.0,150,111
2023-09-17 16:15:00,16.968733063958172,0.0,427,244
2023-09-17 16:30:00,16.872668010725565,0.0,111,297
2023-09-17 16:45:00,16.768772749380418,0.0,266,130
2023-09-17 17:00:00,16.65748229148453,0.0,111,107
2023-09-17 17:15:00,16.53923164859972,0.0,342,220
2023-09-17 17:30:00,16.414455832287786,0.0,83,85
2023-09-17 17:45:00,16.28358985411054,0.0,366,85
2023-09-17 18:00:00,16.14706872562979,0.0,347,320
2023-09-17 18:15:00,16.005327458407343,0.0,948,832
2023-09-17 18:30:00,15.85880106400501,0.0,291,337
2023-09-17 18:45:00,15.707924553984597,0.0,920,336
2023-09-17 19:00:00,15.55313293990791,0.0,337,363
2023-09-17 19:15:00,15.39486123333676,0.0,1052,813
2023-09-17 19:30:00,15.233544445832953,0.0,330,337
2023-09-17 19:45:00,15.069617588958298,0.0,975,300
2023-09-17 20:00:00,14.903515674274603,0.0,304,378
2023-09-17 20:15:00,14.735673713343676,0.0,960,869
2023-09-17 20:30:00,14.566526717727326,0.0,378,349
2023-09-17 20:45:00,14.396509698987357,0.0,978,294
2023-09-17 21:00:00,14.22605766868558,0.0,366,303
2023-09-17 21:15:00,14.055605638383808,0.0,805,855
2023-09-17 21:30:00,13.88558861964384,0.0,343,367
2023-09-17 21:45:00,13.716441624027489,0.0,1034,303
2023-09-17 22:00:00,13.548599663096562,0.0,113,157
2023-09-17 22:15:00,13.382497748412867,0.0,255,292
2023-09-17 22:30:00,13.21857089153821,0.0,88,128
2023-09-17 22:45:00,13.057254104034406,0.0,332,130
2023-09-17 23:00:00,12.898982397463254,0.0,151,116
2023-09-17 23:15:00,12.744190783386568,0.0,400,271
2023-09-17 23:30:00,12.593314273366152,0.0,134,88
2023-09-17 23:45:00,12.44678787896382,0.0,389,139
2023-09-18 00:00:00,12.305046611741375,0.0,246,172
2023-09-18 00:15:00,12.168525483260623,0.0,851,382
2023-09-18 00:30:00,12.037659505083377,0.0,282,146
2023-09-18 00:45:00,11.912883688771444,0.0,692,383
2023-09-18 01:00:00,11.79463304588663,0.0,389,190
2023-09-18 01:15:00,11.683342587990747,0.0,1095,474
2023-09-18 01:30:00,11.5794473266456,0.0,333,195
2023-09-18 01:45:00,11.483382273412996,0.0,772,430
2023-09-18 02:00:00,11.395582439854742,0.0,261,124
2023-09-18 02:15:00,11.316482837532652,0.0,1022,455
2023-09-18 02:30:00,11.246518478008529,0.0,311,199
2023-09-18 02:45:00,11.186124372844182,0.0,951,435
2023-09-18 03:00:00,11.135735533601421,0.0,327,141
2023-09-18 03:15:00,11.09578697184205,0.5019630552561928,1031,462
2023-09-18 03:30:00,11.06671369912788,0.943381957862787,272,199
2023-09-18 03:45:00,11.04895072702072,1.2710150735162546,795,337
2023-09-18 04:00:00,11.042933067082377,1.4453450131189798,389,185
2023-09-18 04:15:00,11.056617357490655,1.4453450131189798,885,375
2023-09-18 04:30:00,11.096742480213235,1.2710150735162546,319,142
2023-09-18 04:45:00,11.161916812496733,0.9433819578627872,794,489
2023-09-18 05:00:00,11.250748731587764,0.501963055256193,388,180
2023-09-18 05:15:00,11.361846614732944,1.7973428200232758e-16,777,426
2023-09-18 05:30:00,11.493818839178886,0.0,267,121
2023-09-18 05:45:00,11.64527378217221,0.0,841,456
2023-09-18 06:00:00,11.81481982095953,0.0,347,146
2023-09-18 06:15:00,12.00106533278746,0.0,1068,515
2023-09-18 06:30:00,12.202618694902617,0.0,369,162
2023-09-18 06:45:00,12.418088284551617,0.0,823,540
2023-09-18 07:00:00,12.646082478981077,0.0,1225,453
2023-09-18 07:15:00,12.88520965543761,0.0,2160,1087
2023-09-18 07:30:00,13.134078191167834,0.0,828,1208
2023-09-18 07:45:00,13.391296463418362,0.0,2189,1195
2023-09-18 08:00:00,13.655472849435812,0.0,838,438
2023-09-18 08:15:00,13.925215726466801,0.0,2514,1190
2023-09-18 08:30:00,14.199133471757941,0.0,866,441
2023-09-18 08:45:00,14.475834462555852,0.0,2203,1037
2023-09-18 09:00:00,14.753927076107146,0.0,741,457
2023-09-18 09:15:00,15.032019689658439,0.0,2138,1255
2023-09-18 09:30:00,15.308720680456346,0.0,838,1321
2023-09-18 09:45:00,15.582638425747488,0.0,2293,1051
2023-09-18 10:00:00,15.852381302778475,0.0,372,143
2023-09-18 10:15:00,16.116557688795925,0.0,1117,390
2023-09-18 10:30:00,16.373775961046455,0.0,333,177
2023-09-18 10:45:00,16.62264449677668,0.0,992,514
2023-09-18 11:00:00,16.86177167323321,0.0,390,166
2023-09-18 11:15:00,17.089765867662674,0.0,784,335
2023-09-18 11:30:00,17.305235457311674,0.0,306,552
2023-09-18 11:45:00,17.50678881942683,0.0,1057,371
2023-09-18 12:00:00,17.69303433125476,0.0,353,152
2023-09-18 12:15:00,17.86258037004208,0.0,1429,506
2023-09-18 12:30:00,18.0140353130354,0.0,381,157
2023-09-18 12:45:00,18.146007537481346,0.0,727,363
2023-09-18 13:00:00,18.257105420626523,0.0,376,195
2023-09-18 13:15:00,18.34593733971756,0.0,841,540
2023-09-18 13:30:00,18.411111672001052,0.0,336,197
2023-09-18 13:45:00,18.451236794723634,0.0,765,406
2023-09-18 14:00:00,18.464921085131913,0.0,323,163
2023-09-18 14:15:00,18.458140110774075,0.0,702,495
2023-09-18 14:30:00,18.43812398164552,0.0,362,536
2023-09-18 14:45:00,18.405362888663685,0.0,962,531
2023-09-18 15:00:00,18.360347022746,0.0,241,167
2023-09-18 15:15:00,18.303566574809903,0.0,1086,493
2023-09-18 15:30:00,18.23551173577282,0.0,287,133
2023-09-18 15:45:00,18.156672696552192,0.0,693,445
2023-09-18 16:00:00,18.06753964806545,0.0,740,376
2023-09-18 16:15:00,17.968602781230032,0.0,2606,1120
2023-09-18 16:30:00,17.860352286963362,0.0,872,1269
2023-09-18 16:45:00,17.743278356182884,0.0,2331,1154
2023-09-18 17:00:00,17.617871179806034,0.0,882,393
2023-09-18 17:15:00,17.484620948750234,0.0,2514,1047
2023-09-18 17:30:00,17.34401785393293,0.0,857,405
2023-09-18 17:45:00,17.196552086271545,0.0,2303,1234
2023-09-18 18:00:00,17.04271383668352,0.0,815,430
2023-09-18 18:15:00,16.88299329608629,0.0,2572,1052
2023-09-18 18:30:00,16.717880655397288,0.0,720,1053
2023-09-18 18:45:00,16.54786610553394,0.0,2089,1077
2023-09-18 19:00:00,16.373439837413688,0.0,256,128
2023-09-18 19:15:00,16.19509204195397,0.0,1113,544
2023-09-18 19:30:00,16.01331291007221,0.0,330,131
2023-09-18 19:45:00,15.828592632685845,0.0,758,496
2023-09-18 20:00:00,15.641421400712312,0.0,248,162
2023-09-18 20:15:00,15.452289405069044,0.0,1133,404
2023-09-18 20:30:00,15.261686836673473,0.0,373,180
2023-09-18 20:45:00,15.070103886443034,0.0,917,388
2023-09-18 21:00:00,14.878030745295161,0.0,240,133
2023-09-18 21:15:00,14.685957604147287,0.0,694,549
2023-09-18 21:30:00,14.494374653916848,0.0,375,129
2023-09-18 21:45:00,14.303772085521278,0.0,860,434
2023-09-18 22:00:00,14.11464008987801,0.0,323,136
2023-09-18 22:15:00,13.927468857904476,0.0,776,338
2023-09-18 22:30:00,13.742748580518112,0.0,329,158
2023-09-18 22:45:00,13.560969448636353,0.0,740,499
2023-09-18 23:00:00,13.382621653176631,0.0,279,153
2023-09-18 23:15:00,13.208195385056381,0.0,874,481
2023-09-18 23:30:00,13.038180835193037,0.0,398,188
2023-09-18 23:45:00,12.873068194504032,0.0,1027,467
2023-09-19 00:00:00,12.713347653906801,0.0,252,124
2023-09-19 00:15:00,12.559509404318776,0.0,1070,400
2023-09-19 00:30:00,12.412043636657394,0.0,303,136
2023-09-19 00:45:00,12.271440541840086,0.0,1113,360
2023-09-19 01:00:00,12.138190310784289,0.0,280,133
2023-09-19 01:15:00,12.012783134407435,0.0,799,403
2023-09-19 01:30:00,11.895709203626957,0.0,331,168
2023-09-19 01:45:00,11.787458709360292,0.0,701,377
2023-09-19 02:00:00,11.688521842524871,0.0,262,188
2023-09-19 02:15:00,11.59938879403813,0.0,785,388
2023-09-19 02:30:00,11.520549754817502,0.0,339,129
2023-09-19 02:45:00,11.45249491578042,0.0,1104,427
2023-09-19 03:00:00,11.39571446784432,0.0,339,159
2023-09-19 03:15:00,11.350698601926634,0.0,1013,487
2023-09-19 03:30:00,11.317937508944798,0.0,306,127
2023-09-19 03:45:00,11.297921379816247,0.0,1101,373
2023-09-19 04:00:00,11.291140405458409,0.0,269,160
2023-09-19 04:15:00,11.304868068447359,0.0,806,422
2023-09-19 04:30:00,11.345120368398007,0.0,304,199
2023-09-19 04:45:00,11.410501271786055,0.0,1263,387
2023-09-19 05:00:00,11.499614745087204,0.0,253,188
2023-09-19 05:15:00,11.61106475477715,0.0,979,395
2023-09-19 05:30:00,11.743455267331598,0.0,295,136
2023-09-19 05:45:00,11.895390249226246,0.0,939,492
2023-09-19 06:00:00,12.06547366693679,0.0,348,156
2023-09-19 06:15:00,12.252309486938936,0.0,998,395
2023-09-19 06:30:00,12.454501675708382,0.0,284,122
2023-09-19 06:45:00,12.670654199720827,0.0,878,397
2023-09-19 07:00:00,12.89937102545197,0.0,1181,437
2023-09-19 07:15:00,13.139256119377514,0.0,2449,1255
2023-09-19 07:30:00,13.38891344797316,0.0,857,1386
2023-09-19 07:45:00,13.646946977714602,0.0,2309,1073
2023-09-19 08:00:00,13.911960675077548,0.0,766,447
2023-09-19 08:15:00,14.18255850653769,0.0,2449,1121
2023-09-19 08:30:00,14.457344438570734,0.0,761,374
2023-09-19 08:45:00,14.734922437652376,0.0,2625,1046
2023-09-19 09:00:00,15.013896470258322,0.0,740,379
2023-09-19 09:15:00,15.292870502864265,0.0,2511,1248
2023-09-19 09:30:00,15.57044850194591,0.0,881,1136
2023-09-19 09:45:00,15.845234433978952,0.0,2532,1077
2023-09-19 10:00:00,16.115832265439096,0.0,393,157
2023-09-19 10:15:00,16.38084596280204,0.0,839,504
2023-09-19 10:30:00,16.638879492543484,0.0,380,173
2023-09-19 10:45:00,16.888536821139127,0.0,1119,527
2023-09-19 11:00:00,17.12842191506467,0.0,279,128
2023-09-19 11:15:00,17.357138740795815,0.0,714,525
2023-09-19 11:30:00,17.57329126480826,0.0,313,494
2023-09-19 11:45:00,17.775483453577706,0.0,1134,371
2023-09-19 12:00:00,17.96231927357985,0.0,241,178
2023-09-19 12:15:00,18.132402691290395,0.0,1118,418
2023-09-19 12:30:00,18.284337673185046,0.0,389,198
2023-09-19 12:45:00,18.416728185739487,0.0,816,409
2023-09-19 13:00:00,18.52817819542944,0.0,344,163
2023-09-19 13:15:00,18.617291668730587,0.0,1002,514
2023-09-19 13:30:00,18.682672572118634,0.0,250,171
2023-09-19 13:45:00,18.72292487206928,0.0,802,379
2023-09-19 14:00:00,18.736652535058234,0.0,383,156
2023-09-19 14:15:00,18.732528388299666,0.0,780,409
2023-09-19 14:30:00,18.720354702084627,0.0,379,419
2023-09-19 14:45:00,18.700429607504095,0.0,1132,382
2023-09-19 15:00:00,18.673051235649044,0.0,246,143
2023-09-19 15:15:00,18.638517717610465,0.0,878,355
2023-09-19 15:30:00,18.59712718447933,0.0,356,136
2023-09-19 15:45:00,18.549177767346627,0.0,776,384
2023-09-19 16:00:00,18.494967597303326,0.0,895,382
2023-09-19 16:15:00,18.434794805440415,0.0,3070,1162
2023-09-19 16:30:00,18.368957522848877,0.0,782,1199
2023-09-19 16:45:00,18.297753880619684,0.0,2331,1027
2023-09-19 17:00:00,18.221482009843825,0.0,805,452
2023-09-19 17:15:00,18.140440041612276,0.0,2229,1148
2023-09-19 17:30:00,18.054926107016016,0.0,837,438
2023-09-19 17:45:00,17.965238337146033,0.0,2272,1185
2023-09-19 18:00:00,17.871674863093297,0.0,723,428
2023-09-19 18:15:00,17.7745338159488,0.0,2182,1129
2023-09-19 18:30:00,17.674113326803514,0.0,902,1178
2023-09-19 18:45:00,17.570711526748422,0.0,2335,1189
2023-09-19 19:00:00,17.464626546874506,0.0,392,139
2023-09-19 19:15:00,17.356156518272748,0.0,823,485
2023-09-19 19:30:00,17.245599572034124,0.0,393,196
2023-09-19 19:45:00,17.133253839249615,0.0,835,468
2023-09-19 20:00:00,17.0194174510102,0.0,240,181
2023-09-19 20:15:00,16.90438853840687,0.0,854,330
2023-09-19 20:30:00,16.788465232530594,0.0,345,187
2023-09-19 20:45:00,16.671945664472357,0.0,772,358
2023-09-19 21:00:00,16.55512796532314,0.0,249,194
2023-09-19 21:15:00,16.438310266173925,0.0,1085,464
2023-09-19 21:30:00,16.321790698115688,0.0,278,177
2023-09-19 21:45:00,16.205867392239416,0.0,928,492
2023-09-19 22:00:00,16.090838479636083,0.0,257,192
2023-09-19 22:15:00,15.97700209139667,0.0,740,343
2023-09-19 22:30:00,15.864656358612162,0.0,251,148
2023-09-19 22:45:00,15.754099412373538,0.0,761,444
2023-09-19 23:00:00,15.645629383771778,0.0,333,180
2023-09-19 23:15:00,15.53954440389786,0.0,740,491
2023-09-19 23:30:00,15.436142603842772,0.0,247,155
2023-09-19 23:45:00,15.335722114697486,0.0,890,506
2023-09-20 00:00:00,15.238581067552984,0.0,357,135
2023-09-20 00:15:00,15.145017593500253,0.0,983,514
2023-09-20 00:30:00,15.055329823630267,0.0,249,162
2023-09-20 00:45:00,14.96981588903401,0.0,739,529
2023-09-20 01:00:00,14.88877392080246,0.0,306,199
2023-09-20 01:15:00,14.812502050026598,0.0,1119,413
2023-09-20 01:30:00,14.741298407797409,0.0,267,160
2023-09-20 01:45:00,14.675461125205867,0.0,699,422
2023-09-20 02:00:00,14.615288333342956,0.0,344,174
2023-09-20 02:15:00,14.56107816329966,0.0,1079,501
2023-09-20 02:30:00,14.513128746166952,0.0,272,173
2023-09-20 02:45:00,14.471738213035819,0.0,761,424
2023-09-20 03:00:00,14.437204694997234,0.0,284,157
2023-09-20 03:15:00,14.409826323142187,0.0,906,547
2023-09-20 03:30:00,14.389901228561653,0.0,387,151
2023-09-20 03:45:00,14.377727542346614,0.0,780,525
2023-09-20 04:00:00,14.37360339558805,0.0,390,169
2023-09-20 04:15:00,14.382409181399067,0.0,1088,533
2023-09-20 04:30:00,14.408229536404251,0.0,305,129
2023-09-20 04:45:00,14.450168956961805,0.0,1064,381
2023-09-20 05:00:00,14.507331939429928,0.0,308,189
2023-09-20 05:15:00,14.578822980166827,0.0,747,481
2023-09-20 05:30:00,14.663746575530697,0.0,341,199
2023-09-20 05:45:00,14.761207221879744,0.0,975,440
2023-09-20 06:00:00,14.87030941557217,0.0,363,161
2023-09-20 06:15:00,14.990157652966174,0.0,818,419
2023-09-20 06:30:00,15.11985643041996,0.0,377,150
2023-09-20 06:45:00,15.258510244291728,0.0,1105,478
2023-09-20 07:00:00,15.405223590939682,0.0,1446,392
2023-09-20 07:15:00,15.559100966722022,0.0,2273,1044
2023-09-20 07:30:00,15.719246867996947,0.0,916,1087
2023-09-20 07:45:00,15.884765791122666,0.0,2520,1062
2023-09-20 08:00:00,16.054762232457378,0.0,801,429
2023-09-20 08:15:00,16.228340688359275,0.0,2081,1114
2023-09-20 08:30:00,16.404605655186575,0.0,746,397
2023-09-20 08:45:00,16.58266162929747,0.0,2524,1080
2023-09-20 09:00:00,16.76161310705016,0.0,855,429
2023-09-20 09:15:00,16.94056458480285,0.0,2136,996
2023-09-20 09:30:00,17.118620558913747,0.0,783,1343
2023-09-20 09:45:00,17.29488552574104,0.0,2160,1104
2023-09-20 10:00:00,17.468463981642945,0.0,280,148
2023-09-20 10:15:00,17.638460422977655,0.0,1079,414
2023-09-20 10:30:00,17.803979346103368,0.0,320,180
2023-09-20 10:45:00,17.9641252473783,0.0,748,413
2023-09-20 11:00:00,18.118002623160635,0.0,330,150
2023-09-20 11:15:00,18.26471596980859,0.0,956,355
2023-09-20 11:30:00,18.40336978368036,0.0,389,561
2023-09-20 11:45:00,18.533068561134147,0.0,770,483
2023-09-20 12:00:00,18.65291679852815,0.0,322,163
2023-09-20 12:15:00,18.76201899222058,0.0,833,492
2023-09-20 12:30:00,18.859479638569624,0.0,320,185
2023-09-20 12:45:00,18.944403233933492,0.0,1010,475
2023-09-20 13:00:00,19.01589427467039,0.0,390,183
2023-09-20 13:15:00,19.073057257138515,0.0,1134,386
2023-09-20 13:30:00,19.11499667769607,0.0,246,174
2023-09-20 13:45:00,19.140817032701253,0.0,933,422
2023-09-20 14:00:00,19.14962281851227,0.0,256,125
2023-09-20 14:15:00,19.144832330007045,0.0,809,434
2023-09-20 14:30:00,19.13069173140729,0.0,248,477
2023-09-20 14:45:00,19.10754732308687,0.0,931,529
2023-09-20 15:00:00,19.07574540541966,0.0,397,140
2023-09-20 15:15:00,19.03563227877953,0.0,776,506
2023-09-20 15:30:00,18.987554243540355,0.0,357,196
2023-09-20 15:45:00,18.931857600076007,0.0,866,450
2023-09-20 16:00:00,18.868888648760354,0.0,759,406
2023-09-20 16:15:00,18.79899368996727,0.0,2128,1219
2023-09-20 16:30:00,18.72251902407062,0.0,892,1271
2023-09-20 16:45:00,18.639810951444282,0.0,2384,1158
2023-09-20 17:00:00,18.551215772462132,0.0,755,360
2023-09-20 17:15:00,18.45707978749803,0.0,2199,1165
2023-09-20 17:30:00,18.35774929692586,0.0,832,441
2023-09-20 17:45:00,18.253570601119485,0.0,2411,1099
2023-09-20 18:00:00,18.14489000045278,0.0,764,429
2023-09-20 18:15:00,18.03205379529961,0.0,2184,1099
2023-09-20 18:30:00,17.91540828603386,0.0,841,1155
2023-09-20 18:45:00,17.79529977302939,0.0,2123,1061
2023-09-20 19:00:00,17.672074556660075,0.0,278,127
2023-09-20 19:15:00,17.54607893729979,0.0,973,445
2023-09-20 19:30:00,17.417659215322402,0.0,387,161
2023-09-20 19:45:00,17.287161691101783,0.0,979,345
2023-09-20 20:00:00,17.15493266501181,0.0,268,175
2023-09-20 20:15:00,17.02131843742635,0.0,880,405
2023-09-20 20:30:00,16.88666530871927,0.0,250,123
2023-09-20 20:45:00,16.75131957926445,0.0,1441,488
2023-09-20 21:00:00,16.615627549435757,0.0,346,128
2023-09-20 21:15:00,16.479935519607064,0.0,1046,353
2023-09-20 21:30:00,16.344589790152245,0.0,245,170
2023-09-20 21:45:00,16.20993666144517,0.0,994,493
2023-09-20 22:00:00,16.076322433859705,0.0,251,139
2023-09-20 22:15:00,15.944093407769731,0.0,986,531
2023-09-20 22:30:00,15.813595883549114,0.0,315,135
2023-09-20 22:45:00,15.685176161571725,0.0,840,464
2023-09-20 23:00:00,15.559180542211438,0.0,327,169
2023-09-20 23:15:00,15.435955325842125,0.0,968,535
2023-09-20 23:30:00,15.315846812837655,0.0,306,179
2023-09-20 23:45:00,15.199201303571904,0.0,1054,478
2023-09-21 00:00:00,15.086365098418737,0.0,365,170
2023-09-21 00:15:00,14.97768449775203,0.0,1102,423
2023-09-21 00:30:00,14.873505801945655,0.0,351,184
2023-09-21 00:45:00,14.774175311373481,0.0,824,522
2023-09-21 01:00:00,14.680039326409382,0.0,248,199
2023-09-21 01:15:00,14.59144414742723,0.0,741,433
2023-09-21 01:30:00,14.508736074800895,0.0,313,138
2023-09-21 01:45:00,14.432261408904248,0.0,718,459
2023-09-21 02:00:00,14.362366450111162,0.0,277,123
2023-09-21 02:15:00,14.299397498795507,0.0,829,416
2023-09-21 02:30:00,14.243700855331157,0.0,265,149
2023-09-21 02:45:00,14.195622820091982,0.0,971,432
2023-09-21 03:00:00,14.155509693451855,0.0,393,186
2023-09-21 03:15:00,14.123707775784645,0.0,706,345
2023-09-21 03:30:00,14.100563367464225,0.0,263,180
2023-09-21 03:45:00,14.086422768864468,0.0,998,406
2023-09-21 04:00:00,14.081632280359244,0.0,346,189
2023-09-21 04:15:00,14.090679597174558,0.0,726,486
2023-09-21 04:30:00,14.117208170209292,0.0,318,162
2023-09-21 04:45:00,14.160297933346634,0.0,891,488
2023-09-21 05:00:00,14.219028820469772,0.0,328,190
2023-09-21 05:15:00,14.292480765461896,0.0,746,528
2023-09-21 05:30:00,14.379733702206192,0.0,334,186
2023-09-21 05:45:00,14.479867564585852,0.0,1042,384
2023-09-21 06:00:00,14.591962286484062,0.0,322,180
2023-09-21 06:15:00,14.71509780178401,0.0,959,359
2023-09-21 06:30:00,14.848354044368886,0.0,254,194
2023-09-21 06:45:00,14.99081094812188,0.0,976,534
2023-09-21 07:00:00,15.141548446926175,0.0,1386,425
2023-09-21 07:15:00,15.299646474664963,0.0,2360,1089
2023-09-21 07:30:00,15.464184965221431,0.0,832,1052
2023-09-21 07:45:00,15.634243852478768,0.0,2753,1043
2023-09-21 08:00:00,15.808903070320168,0.0,859,433
2023-09-21 08:15:00,15.98724255262881,0.0,2208,1188
2023-09-21 08:30:00,16.168342233287888,0.0,808,409
2023-09-21 08:45:00,16.351282046180586,0.0,2493,1098
2023-09-21 09:00:00,16.535141925190096,0.0,768,387
2023-09-21 09:15:00,16.719001804199614,0.0,2387,1189
2023-09-21 09:30:00,16.901941617092312,0.0,729,1333
2023-09-21 09:45:00,17.08304129775139,0.0,2242,1247
2023-09-21 10:00:00,17.261380780060033,0.0,361,144
2023-09-21 10:15:00,17.43603999790143,0.0,926,464
2023-09-21 10:30:00,17.60609888515877,0.0,301,152
2023-09-21 10:45:00,17.770637375715236,0.0,767,390
2023-09-21 11:00:00,17.928735403454027,0.0,337,171
2023-09-21 11:15:00,18.07947290225832,0.0,787,366
2023-09-21 11:30:00,18.221929806011314,0.0,259,517
2023-09-21 11:45:00,18.355186048596188,0.0,883,337
2023-09-21 12:00:00,18.478321563896134,0.0,347,126
2023-09-21 12:15:00,18.590416285794348,0.0,1013,435
2023-09-21 12:30:00,18.690550148174008,0.0,382,161
2023-09-21 12:45:00,18.777803084918304,0.0,727,539
2023-09-21 13:00:00,18.851255029910426,0.0,321,134
2023-09-21 13:15:00,18.909985917033563,0.0,1106,391
2023-09-21 13:30:00,18.953075680170905,0.0,303,158
2023-09-21 13:45:00,18.979604253205643,0.0,1082,544
2023-09-21 14:00:00,18.988651570020956,0.0,347,178
2023-09-21 14:15:00,18.984446081877916,0.0,1200,471
2023-09-21 14:30:00,18.972032291576166,0.0,246,545
2023-09-21 14:45:00,18.951714210306772,0.0,937,393
2023-09-21 15:00:00,18.923795849260802,0.0,327,185
2023-09-21 15:15:00,18.888581219629312,0.0,1007,492
2023-09-21 15:30:00,18.846374332603364,0.0,322,144
2023-09-21 15:45:00,18.79747919937403,0.0,952,481
2023-09-21 16:00:00,18.742199831132364,0.0,862,416
2023-09-21 16:15:00,18.68084023906944,0.0,2194,1184
2023-09-21 16:30:00,18.61370443437631,0.0,784,1331
2023-09-21 16:45:00,18.54109642824404,0.0,2536,1167
2023-09-21 17:00:00,18.463320231863698,0.0,908,422
2023-09-21 17:15:00,18.380679856426344,0.0860800785451327,2234,1017
2023-09-21 17:30:00,18.29347931312304,0.15905524544962407,847,402
2023-09-21 17:45:00,18.20202261314485,0.20781569307380063,2363,1114
2023-09-21 18:00:00,18.10661376768284,0.22493808528143988,882,374
2023-09-21 18:15:00,18.007556787928074,0.20781569307380063,2418,1190
2023-09-21 18:30:00,17.905155685071612,0.15905524544962407,839,1162
2023-09-21 18:45:00,17.799714470304515,0.08608007854513273,2366,1198
2023-09-21 19:00:00,17.69153715481785,2.754697061462497e-17,292,129
2023-09-21 19:15:00,17.58092774980268,0.0,985,424
2023-09-21 19:30:00,17.468190266450065,0.0,262,184
2023-09-21 19:45:00,17.35362871595107,0.0,969,457
2023-09-21 20:00:00,17.23754710949676,0.0,287,128
2023-09-21 20:15:00,17.1202494582782,0.0,888,401
2023-09-21 20:30:00,17.002039773486448,0.0,274,153
2023-09-21 20:45:00,16.88322206631257,0.0,1097,518
2023-09-21 21:00:00,16.76410034794763,0.0,392,126
2023-09-21 21:15:00,16.644978629582685,0.0,963,535
2023-09-21 21:30:00,16.526160922408806,0.0,304,120
2023-09-21 21:45:00,16.407951237617056,0.0,698,461
2023-09-21 22:00:00,16.29065358639849,0.0,351,198
2023-09-21 22:15:00,16.174571979944186,0.0,1060,412
2023-09-21 22:30:00,16.060010429445192,0.0,316,150
